station_number,wban_number,year,month,day,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_station_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,min_temperature,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date,prev_snow_depth,snow_depth_change,target
725326,99999,2002,8,4,79.69999694824219,71.69999694824219,,,8.5,5.0,11.100000381469727,15.899999618530273,73.4000015258789,,0.029999999329447746,,0,0,0,0,0,0,2002-08-04,,,0.0
725326,99999,2002,8,5,77.0,71.5,,,7.199999809265137,3.299999952316284,15.899999618530273,28.899999618530273,71.5999984741211,,0.0,,0,0,0,0,0,0,2002-08-05,,,0.0
725326,99999,2002,8,6,71.0,58.5,,,9.399999618530273,10.300000190734863,15.0,20.0,60.79999923706055,,0.029999999329447746,,0,0,0,0,0,0,2002-08-06,,,0.0
725326,99999,2002,8,7,64.69999694824219,54.099998474121094,,,10.0,6.099999904632568,11.100000381469727,,53.599998474121094,,0.0,,0,0,0,0,0,0,2002-08-07,,,0.0
725326,99999,2002,8,8,66.30000305175781,55.70000076293945,,,10.0,3.200000047683716,7.0,,55.400001525878906,,0.03999999910593033,,0,0,0,0,0,0,2002-08-08,,,0.0
725326,99999,2002,8,9,68.0999984741211,56.70000076293945,,,9.699999809265137,4.099999904632568,8.0,,53.599998474121094,,0.0,,0,0,0,0,0,0,2002-08-09,,,0.0
725326,99999,2002,8,10,71.19999694824219,60.0,,,9.100000381469727,3.299999952316284,9.899999618530273,14.0,55.400001525878906,,0.03999999910593033,,0,0,0,0,0,0,2002-08-10,,,0.0
725326,99999,2002,8,11,76.4000015258789,64.80000305175781,,,8.699999809265137,1.899999976158142,7.0,,60.79999923706055,,0.009999999776482582,,0,0,0,0,0,0,2002-08-11,,,0.0
725326,99999,2002,8,12,76.5,68.69999694824219,,,8.199999809265137,4.599999904632568,14.0,20.0,69.80000305175781,,0.0,,0,0,0,0,0,0,2002-08-12,,,0.0
725326,99999,2002,8,13,71.19999694824219,67.30000305175781,,,8.300000190734863,5.099999904632568,19.0,39.0,66.19999694824219,,0.5799999833106995,,0,0,0,0,0,0,2002-08-13,,,0.0
725326,99999,2002,8,14,67.80000305175781,60.400001525878906,,,9.5,5.5,9.899999618530273,,60.79999923706055,,0.09000000357627869,,0,0,0,0,0,0,2002-08-14,,,0.0
725326,99999,2002,8,15,69.5999984741211,60.70000076293945,,,9.699999809265137,3.799999952316284,12.0,16.899999618530273,57.20000076293945,,0.0,,0,0,0,0,0,0,2002-08-15,,,0.0
725326,99999,2002,8,16,74.19999694824219,65.5,,,10.0,3.0,7.0,,66.19999694824219,,0.05999999865889549,,0,0,0,0,0,0,2002-08-16,,,0.0
725326,99999,2002,8,17,74.80000305175781,68.69999694824219,,,9.899999618530273,7.300000190734863,20.0,22.0,69.80000305175781,,0.029999999329447746,,0,0,0,0,0,0,2002-08-17,,,0.0
725326,99999,2002,8,18,64.5,52.900001525878906,,,10.0,4.599999904632568,12.0,,51.79999923706055,,0.05000000074505806,,0,0,0,0,0,0,2002-08-18,,,0.0
725326,99999,2002,8,19,68.80000305175781,59.29999923706055,,,9.600000381469727,5.900000095367432,12.0,15.0,62.599998474121094,,0.20000000298023224,,0,0,0,0,0,0,2002-08-19,,,0.0
725326,99999,2002,8,20,64.5999984741211,57.400001525878906,,,6.800000190734863,4.699999809265137,12.0,16.899999618530273,53.599998474121094,,0.0,,0,0,0,0,0,0,2002-08-20,,,0.0
725326,99999,2002,8,21,72.5,65.69999694824219,,,10.0,5.599999904632568,9.899999618530273,15.899999618530273,62.599998474121094,,0.0,,0,0,0,0,0,0,2002-08-21,,,0.0
725326,99999,2002,8,22,77.0999984741211,71.4000015258789,,,9.0,4.5,8.899999618530273,,68.0,,0.5400000214576721,,0,0,0,0,0,0,2002-08-22,,,0.0
725326,99999,2002,8,23,71.4000015258789,67.9000015258789,,,7.099999904632568,5.599999904632568,15.0,16.899999618530273,66.19999694824219,,0.07000000029802322,,0,0,0,0,0,0,2002-08-23,,,0.0
725326,99999,2002,8,24,71.30000305175781,66.69999694824219,,,6.300000190734863,3.0999999046325684,7.0,,66.19999694824219,,0.09000000357627869,,0,0,0,0,0,0,2002-08-24,,,0.0
725326,99999,2002,8,25,72.30000305175781,63.900001525878906,,,8.5,3.299999952316284,9.899999618530273,,62.599998474121094,,0.0,,0,0,0,0,0,0,2002-08-25,,,0.0
725326,99999,2002,8,26,71.80000305175781,64.9000015258789,,,7.0,3.9000000953674316,8.899999618530273,,64.4000015258789,,0.1899999976158142,,0,0,0,0,0,0,2002-08-26,,,0.0
725326,99999,2002,8,27,70.30000305175781,61.599998474121094,,,10.0,5.199999809265137,9.899999618530273,,59.0,,0.019999999552965164,,0,0,0,0,0,0,2002-08-27,,,0.0
725326,99999,2002,8,28,71.5,63.400001525878906,,,7.699999809265137,6.5,9.899999618530273,,64.4000015258789,,0.009999999776482582,,0,0,0,0,0,0,2002-08-28,,,0.0
725326,99999,2002,8,29,68.30000305175781,59.099998474121094,,,8.399999618530273,3.799999952316284,7.0,,57.20000076293945,,0.0,,0,0,0,0,0,0,2002-08-29,,,0.0
725326,99999,2002,8,30,70.69999694824219,61.400001525878906,,,9.600000381469727,4.800000190734863,11.100000381469727,,59.0,,0.0,,0,0,0,0,0,0,2002-08-30,,,0.0
725326,99999,2002,8,31,73.4000015258789,62.0,,,8.5,4.400000095367432,8.0,,60.79999923706055,,0.0,,0,0,0,0,0,0,2002-08-31,,,0.0
725326,99999,2002,9,1,79.80000305175781,64.9000015258789,,,9.800000190734863,4.0,6.0,,71.5999984741211,,0.0,,0,0,0,0,0,0,2002-09-01,,,0.0
725326,99999,2002,9,2,74.0999984741211,66.69999694824219,,,7.099999904632568,4.800000190734863,15.899999618530273,22.0,68.0,,0.0,,0,0,0,0,0,0,2002-09-02,,,0.0
725326,99999,2002,9,3,77.19999694824219,59.20000076293945,,,10.0,6.5,12.0,14.0,68.0,,0.0,,0,0,0,0,0,0,2002-09-03,,,0.0
725326,99999,2002,9,4,67.0999984741211,53.599998474121094,,,9.800000190734863,2.4000000953674316,6.0,,50.0,,0.0,,0,0,0,0,0,0,2002-09-04,,,0.0
725326,99999,2002,9,5,67.69999694824219,55.900001525878906,,,10.0,3.299999952316284,11.100000381469727,,51.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-05,,,0.0
725326,99999,2002,9,6,67.5,57.099998474121094,,,8.600000381469727,3.799999952316284,7.0,,53.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-06,,,0.0
725326,99999,2002,9,7,71.0999984741211,57.599998474121094,,,9.899999618530273,3.299999952316284,5.099999904632568,,55.400001525878906,,0.0,,0,0,0,0,0,0,2002-09-07,,,0.0
725326,99999,2002,9,8,73.5999984741211,62.400001525878906,,,9.5,3.0999999046325684,9.899999618530273,,59.0,,0.0,,0,0,0,0,0,0,2002-09-08,,,0.0
725326,99999,2002,9,9,76.0999984741211,65.69999694824219,,,6.699999809265137,2.5,8.0,,62.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-09,,,0.0
725326,99999,2002,9,10,72.4000015258789,63.400001525878906,,,7.099999904632568,4.599999904632568,16.899999618530273,25.100000381469727,60.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-10,,,0.0
725326,99999,2002,9,11,64.80000305175781,50.599998474121094,,,10.0,5.599999904632568,11.100000381469727,19.0,50.0,,0.0,,0,0,0,0,0,0,2002-09-11,,,0.0
725326,99999,2002,9,12,60.599998474121094,46.5,,,9.699999809265137,1.2999999523162842,6.0,,42.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-12,,,0.0
725326,99999,2002,9,13,61.0,47.29999923706055,,,10.0,2.0,7.0,,44.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-13,,,0.0
725326,99999,2002,9,14,63.599998474121094,51.599998474121094,,,10.0,3.9000000953674316,11.100000381469727,,50.0,,0.0,,0,0,0,0,0,0,2002-09-14,,,0.0
725326,99999,2002,9,15,67.69999694824219,57.0,,,9.899999618530273,6.800000190734863,12.0,15.899999618530273,59.0,,0.0,,0,0,0,0,0,0,2002-09-15,,,0.0
725326,99999,2002,9,16,61.20000076293945,48.70000076293945,,,8.699999809265137,2.299999952316284,7.0,,44.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-16,,,0.0
725326,99999,2002,9,17,62.0,50.599998474121094,,,9.899999618530273,2.4000000953674316,8.0,,46.400001525878906,,0.0,,0,0,0,0,0,0,2002-09-17,,,0.0
725326,99999,2002,9,18,67.4000015258789,60.0,,,6.699999809265137,4.400000095367432,11.100000381469727,15.899999618530273,60.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-18,,,0.0
725326,99999,2002,9,19,75.69999694824219,67.5999984741211,,,9.399999618530273,5.699999809265137,13.0,18.100000381469727,71.5999984741211,,0.0,,0,0,0,0,0,0,2002-09-19,,,0.0
725326,99999,2002,9,20,70.5,64.30000305175781,,,9.300000190734863,5.599999904632568,16.899999618530273,21.0,64.4000015258789,,0.0,,0,0,0,0,0,0,2002-09-20,,,0.0
725326,99999,2002,9,21,63.20000076293945,54.20000076293945,,,9.5,4.599999904632568,14.0,18.100000381469727,51.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-21,,,0.0
725326,99999,2002,9,22,58.5,42.5,,,10.0,8.0,19.0,22.899999618530273,51.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-22,,,0.0
725326,99999,2002,9,23,52.099998474121094,36.79999923706055,,,10.0,4.099999904632568,20.0,25.100000381469727,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-23,,,0.0
725326,99999,2002,9,24,51.79999923706055,34.599998474121094,,,10.0,5.0,15.0,25.100000381469727,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-24,,,0.0
725326,99999,2002,9,25,54.79999923706055,39.0,,,10.0,4.099999904632568,11.100000381469727,,39.20000076293945,,0.0,,0,0,0,0,0,0,2002-09-25,,,0.0
725326,99999,2002,9,26,60.79999923706055,43.599998474121094,,,10.0,3.799999952316284,8.899999618530273,,44.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-26,,,0.0
725326,99999,2002,9,27,60.400001525878906,50.5,,,8.699999809265137,5.900000095367432,11.100000381469727,14.0,53.599998474121094,,0.0,,0,0,0,0,0,0,2002-09-27,,,0.0
725326,99999,2002,9,28,62.099998474121094,50.5,,,9.800000190734863,4.800000190734863,8.0,,48.20000076293945,,0.0,,0,0,0,0,0,0,2002-09-28,,,0.0
725326,99999,2002,9,29,71.5,56.79999923706055,,,10.0,4.900000095367432,9.899999618530273,15.0,60.79999923706055,,0.0,,0,0,0,0,0,0,2002-09-29,,,0.0
725326,99999,2002,9,30,76.4000015258789,59.20000076293945,,,10.0,4.599999904632568,11.100000381469727,22.0,66.19999694824219,,0.0,,0,0,0,0,0,0,2002-09-30,,,0.0
725326,99999,2002,10,1,73.30000305175781,58.70000076293945,,,9.800000190734863,4.800000190734863,12.0,19.0,66.19999694824219,,0.0,,0,0,0,0,0,0,2002-10-01,,,0.0
725326,99999,2002,10,2,66.69999694824219,63.79999923706055,,,7.5,4.300000190734863,9.899999618530273,16.899999618530273,64.4000015258789,,0.0,,0,0,0,0,0,0,2002-10-02,,,0.0
725326,99999,2002,10,3,59.900001525878906,56.0,,,8.800000190734863,9.0,13.0,18.100000381469727,55.400001525878906,,0.0,,0,0,0,0,0,0,2002-10-03,,,0.0
725326,99999,2002,10,4,64.30000305175781,59.20000076293945,,,7.099999904632568,10.600000381469727,29.899999618530273,40.0,57.20000076293945,,0.0,,0,0,0,0,0,0,2002-10-04,,,0.0
725326,99999,2002,10,5,52.79999923706055,40.0,,,10.0,7.900000095367432,20.0,28.899999618530273,39.20000076293945,,0.0,,0,0,0,0,0,0,2002-10-05,,,0.0
725326,99999,2002,10,6,57.29999923706055,42.70000076293945,,,10.0,8.300000190734863,28.0,35.0,46.400001525878906,,0.019999999552965164,,0,0,0,0,0,0,2002-10-06,,,0.0
725326,99999,2002,10,7,48.099998474121094,31.700000762939453,,,10.0,7.0,19.0,27.0,37.400001525878906,,0.0,,0,0,0,0,0,0,2002-10-07,,,0.0
725326,99999,2002,10,8,54.0,34.400001525878906,,,10.0,4.400000095367432,9.899999618530273,15.0,46.400001525878906,,0.0,,0,0,0,0,0,0,2002-10-08,,,0.0
725326,99999,2002,10,9,55.900001525878906,42.099998474121094,,,9.699999809265137,1.7000000476837158,8.0,,42.79999923706055,,0.0,,0,0,0,0,0,0,2002-10-09,,,0.0
725326,99999,2002,10,10,56.79999923706055,45.599998474121094,,,6.099999904632568,2.799999952316284,7.0,,44.599998474121094,,0.009999999776482582,,0,0,0,0,0,0,2002-10-10,,,0.0
725326,99999,2002,10,11,58.70000076293945,44.20000076293945,,,9.899999618530273,4.099999904632568,9.899999618530273,15.0,44.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-11,,,0.0
725326,99999,2002,10,12,57.599998474121094,51.400001525878906,,,9.0,4.900000095367432,18.100000381469727,25.100000381469727,48.20000076293945,,0.0,,0,0,0,0,0,0,2002-10-12,,,0.0
725326,99999,2002,10,13,44.70000076293945,28.0,,,10.0,9.899999618530273,15.0,22.0,32.0,,0.0,,0,0,0,0,0,0,2002-10-13,,,0.0
725326,99999,2002,10,14,41.79999923706055,23.899999618530273,,,10.0,3.700000047683716,12.0,18.100000381469727,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-10-14,,,0.0
725326,99999,2002,10,15,46.599998474121094,30.200000762939453,,,10.0,5.900000095367432,15.899999618530273,21.0,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-10-15,,,0.0
725326,99999,2002,10,16,40.900001525878906,25.799999237060547,,,10.0,6.099999904632568,12.0,14.0,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-10-16,,,0.0
725326,99999,2002,10,17,39.599998474121094,32.70000076293945,,,8.600000381469727,5.099999904632568,13.0,18.100000381469727,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-10-17,,,0.0
725326,99999,2002,10,18,46.599998474121094,38.400001525878906,,,7.5,7.0,18.100000381469727,26.0,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-18,,,0.0
725326,99999,2002,10,19,46.20000076293945,32.599998474121094,,,10.0,9.100000381469727,15.899999618530273,20.0,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-19,,,0.0
725326,99999,2002,10,20,36.599998474121094,27.200000762939453,,,10.0,2.9000000953674316,7.0,,26.600000381469727,,0.0,,0,0,0,0,0,0,2002-10-20,,,0.0
725326,99999,2002,10,21,43.0,31.200000762939453,,,10.0,4.300000190734863,9.899999618530273,15.899999618530273,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-10-21,,,0.0
725326,99999,2002,10,22,42.5,32.0,,,9.699999809265137,6.699999809265137,11.100000381469727,15.899999618530273,35.599998474121094,,0.9599999785423279,,0,0,0,0,0,0,2002-10-22,,,0.0
725326,99999,2002,10,23,40.29999923706055,32.20000076293945,,,10.0,8.300000190734863,14.0,15.899999618530273,37.400001525878906,,0.0,,0,0,0,0,0,0,2002-10-23,,,0.0
725326,99999,2002,10,24,41.70000076293945,36.099998474121094,,,8.399999618530273,9.199999809265137,14.0,,39.20000076293945,,0.0,,0,0,0,0,0,0,2002-10-24,,,0.0
725326,99999,2002,10,25,41.400001525878906,38.79999923706055,,,4.199999809265137,7.199999809265137,12.0,,39.20000076293945,,0.0,,0,0,0,0,0,0,2002-10-25,,,0.0
725326,99999,2002,10,26,45.599998474121094,37.79999923706055,,,9.199999809265137,5.900000095367432,9.899999618530273,,42.79999923706055,,0.0,,0,0,0,0,0,0,2002-10-26,,,0.0
725326,99999,2002,10,27,38.599998474121094,31.799999237060547,,,9.300000190734863,3.700000047683716,12.0,,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-10-27,,,0.0
725326,99999,2002,10,28,40.099998474121094,33.900001525878906,,,9.800000190734863,8.800000190734863,14.0,15.0,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-28,,,0.0
725326,99999,2002,10,29,43.5,36.29999923706055,,,9.399999618530273,11.5,19.0,22.0,41.0,,0.0,,0,0,0,0,0,0,2002-10-29,,,0.0
725326,99999,2002,10,30,40.900001525878906,33.400001525878906,,,10.0,7.900000095367432,13.0,16.899999618530273,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-30,,,0.0
725326,99999,2002,10,31,39.400001525878906,32.5,,,10.0,7.300000190734863,15.0,16.899999618530273,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-10-31,,,0.0
725326,99999,2002,11,1,30.799999237060547,20.5,,,10.0,11.699999809265137,19.0,23.899999618530273,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-11-01,,,0.0
725326,99999,2002,11,2,33.29999923706055,20.700000762939453,,,10.0,10.699999809265137,15.899999618530273,20.0,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-11-02,,,0.0
725326,99999,2002,11,3,33.599998474121094,24.899999618530273,,,10.0,5.0,12.0,15.899999618530273,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-11-03,,,0.0
725326,99999,2002,11,4,34.5,27.799999237060547,,,7.699999809265137,5.300000190734863,8.899999618530273,,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-11-04,,,0.0
725326,99999,2002,11,5,34.29999923706055,30.899999618530273,,,6.800000190734863,3.5999999046325684,8.0,,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-11-05,,,0.0
725326,99999,2002,11,6,37.900001525878906,33.70000076293945,,,6.900000095367432,8.5,15.0,20.0,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-11-06,,,0.0
725326,99999,2002,11,7,39.0,30.600000381469727,,,6.699999809265137,4.5,11.100000381469727,22.0,23.0,,0.0,,0,0,0,0,0,0,2002-11-07,,,0.0
725326,99999,2002,11,8,54.400001525878906,36.79999923706055,,,10.0,7.0,15.0,22.899999618530273,46.400001525878906,,0.0,,0,0,0,0,0,0,2002-11-08,,,0.0
725326,99999,2002,11,9,56.400001525878906,44.099998474121094,,,9.800000190734863,6.400000095367432,9.899999618530273,19.0,51.79999923706055,,0.0,,0,0,0,0,0,0,2002-11-09,,,0.0
725326,99999,2002,11,10,55.900001525878906,51.0,,,6.5,6.800000190734863,15.0,20.0,48.20000076293945,,0.009999999776482582,,0,0,0,0,0,0,2002-11-10,,,0.0
725326,99999,2002,11,11,39.0,32.0,,,8.5,10.5,18.100000381469727,25.100000381469727,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-11-11,,,0.0
725326,99999,2002,11,12,38.400001525878906,30.700000762939453,,,10.0,5.199999809265137,11.100000381469727,15.899999618530273,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-11-12,,,0.0
725326,99999,2002,11,13,40.099998474121094,29.899999618530273,,,9.600000381469727,3.700000047683716,8.899999618530273,15.899999618530273,26.600000381469727,,0.0,,0,0,0,0,0,0,2002-11-13,,,0.0
725326,99999,2002,11,14,49.70000076293945,33.900001525878906,,,9.600000381469727,7.199999809265137,13.0,22.0,41.0,,0.0,,0,0,0,0,0,0,2002-11-14,,,0.0
725326,99999,2002,11,15,37.20000076293945,29.5,,,9.5,7.800000190734863,12.0,15.899999618530273,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-11-15,,,0.0
725326,99999,2002,11,16,33.400001525878906,25.700000762939453,,,9.5,6.300000190734863,12.0,,32.0,,0.0,,0,0,0,0,0,0,2002-11-16,,,0.0
725326,99999,2002,11,17,30.100000381469727,21.0,,,10.0,4.300000190734863,7.0,,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-11-17,,,0.0
725326,99999,2002,11,18,35.0,25.899999618530273,,,9.399999618530273,5.099999904632568,11.100000381469727,15.0,21.200000762939453,,0.9900000095367432,,0,0,0,0,0,0,2002-11-18,,,0.0
725326,99999,2002,11,19,39.79999923706055,32.29999923706055,,,6.900000095367432,7.599999904632568,16.899999618530273,18.100000381469727,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-11-19,,,0.0
725326,99999,2002,11,20,43.79999923706055,34.20000076293945,,,10.0,2.700000047683716,9.899999618530273,,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-11-20,,,0.0
725326,99999,2002,11,21,37.70000076293945,31.5,,,9.199999809265137,7.800000190734863,22.0,26.0,32.0,,0.0,,0,0,0,0,0,0,2002-11-21,,,0.0
725326,99999,2002,11,22,35.29999923706055,23.899999618530273,,,10.0,9.600000381469727,15.899999618530273,20.0,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-11-22,,,0.0
725326,99999,2002,11,23,35.70000076293945,24.399999618530273,,,10.0,6.5,18.100000381469727,22.0,26.600000381469727,,0.0,,0,0,0,0,0,0,2002-11-23,,,0.0
725326,99999,2002,11,24,33.0,24.299999237060547,,,9.100000381469727,5.900000095367432,12.0,,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-11-24,,,0.0
725326,99999,2002,11,25,21.700000762939453,16.5,,,9.399999618530273,4.900000095367432,12.0,15.899999618530273,12.199999809265137,,0.0,,0,0,0,0,0,0,2002-11-25,,,0.0
725326,99999,2002,11,26,22.100000381469727,16.899999618530273,,,8.800000190734863,2.5,8.899999618530273,,17.600000381469727,,0.0,,0,0,0,0,0,0,2002-11-26,,,0.0
725326,99999,2002,11,27,20.5,13.800000190734863,,,10.0,3.700000047683716,12.0,,12.199999809265137,,0.0,,0,0,0,0,0,0,2002-11-27,,,0.0
725326,99999,2002,11,28,23.5,16.799999237060547,,,9.300000190734863,4.099999904632568,15.0,20.0,12.199999809265137,,0.0,,0,0,0,0,0,0,2002-11-28,,,0.0
725326,99999,2002,11,29,38.400001525878906,26.5,,,10.0,11.699999809265137,20.0,28.899999618530273,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-11-29,,,0.0
725326,99999,2002,11,30,32.599998474121094,17.5,,,9.899999618530273,16.399999618530273,25.100000381469727,30.899999618530273,23.0,,0.0,,0,0,0,0,0,0,2002-11-30,,,0.0
725326,99999,2002,12,1,21.899999618530273,6.300000190734863,,,10.0,9.0,19.0,28.0,10.399999618530273,,0.009999999776482582,,0,0,0,0,0,0,2002-12-01,,,0.0
725326,99999,2002,12,2,31.899999618530273,19.299999237060547,,,9.100000381469727,7.900000095367432,15.899999618530273,22.899999618530273,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-12-02,,,0.0
725326,99999,2002,12,3,19.100000381469727,11.100000381469727,,,9.899999618530273,5.5,8.899999618530273,,10.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-03,,,0.0
725326,99999,2002,12,4,18.200000762939453,10.899999618530273,,,10.0,4.400000095367432,8.899999618530273,,10.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-04,,,0.0
725326,99999,2002,12,5,19.100000381469727,11.899999618530273,,,9.600000381469727,6.400000095367432,15.899999618530273,18.100000381469727,10.399999618530273,,0.009999999776482582,,0,0,0,0,0,0,2002-12-05,,,0.0
725326,99999,2002,12,6,16.5,8.699999809265137,,,10.0,5.900000095367432,11.100000381469727,15.899999618530273,6.800000190734863,,1.9800000190734863,,0,0,0,0,0,0,2002-12-06,,,0.0
725326,99999,2002,12,7,32.29999923706055,22.100000381469727,,,8.800000190734863,8.300000190734863,15.0,,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-12-07,,,0.0
725326,99999,2002,12,8,24.700000762939453,13.300000190734863,,,10.0,6.699999809265137,14.0,16.899999618530273,15.800000190734863,,0.10999999940395355,,0,0,0,0,0,0,2002-12-08,,,0.0
725326,99999,2002,12,9,16.100000381469727,4.800000190734863,,,10.0,3.0999999046325684,9.899999618530273,15.0,3.200000047683716,,0.009999999776482582,,0,0,0,0,0,0,2002-12-09,,,0.0
725326,99999,2002,12,10,28.799999237060547,13.600000381469727,,,10.0,2.0,6.0,,14.0,,0.009999999776482582,,0,0,0,0,0,0,2002-12-10,,,0.0
725326,99999,2002,12,11,28.299999237060547,14.899999618530273,,,10.0,2.799999952316284,7.0,,12.199999809265137,,3.2100000381469727,,0,0,0,0,0,0,2002-12-11,,,0.0
725326,99999,2002,12,12,37.20000076293945,27.5,,,9.199999809265137,3.299999952316284,7.0,,26.600000381469727,,0.0,,0,0,0,0,0,0,2002-12-12,,,0.0
725326,99999,2002,12,13,37.5,30.5,,,6.800000190734863,3.0,8.0,,33.79999923706055,,0.0,,0,0,0,0,0,0,2002-12-13,,,0.0
725326,99999,2002,12,14,33.400001525878906,28.5,,,4.300000190734863,6.699999809265137,11.100000381469727,15.0,30.200000762939453,,0.6600000262260437,,0,0,0,0,0,0,2002-12-14,,,0.0
725326,99999,2002,12,15,36.79999923706055,28.0,,,9.600000381469727,5.099999904632568,8.0,,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-12-15,,,0.0
725326,99999,2002,12,16,31.899999618530273,22.0,,,10.0,11.899999618530273,22.0,26.0,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-12-16,,,0.0
725326,99999,2002,12,17,30.899999618530273,22.200000762939453,,,9.300000190734863,15.800000190734863,21.0,26.0,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-17,,,0.0
725326,99999,2002,12,18,45.900001525878906,42.599998474121094,,,5.5,13.0,21.0,28.899999618530273,33.79999923706055,,0.30000001192092896,,0,0,0,0,0,0,2002-12-18,,,0.0
725326,99999,2002,12,19,41.5,36.79999923706055,,,7.5,7.599999904632568,15.0,21.0,33.79999923706055,,0.5099999904632568,,0,0,0,0,0,0,2002-12-19,,,0.0
725326,99999,2002,12,20,34.20000076293945,25.600000381469727,,,9.5,14.899999618530273,22.899999618530273,30.899999618530273,30.200000762939453,,0.0,,0,0,0,0,0,0,2002-12-20,,,0.0
725326,99999,2002,12,21,31.799999237060547,23.100000381469727,,,9.899999618530273,16.100000381469727,22.899999618530273,29.899999618530273,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-21,,,0.0
725326,99999,2002,12,22,28.200000762939453,20.100000381469727,,,10.0,11.800000190734863,23.899999618530273,28.899999618530273,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-12-22,,,0.0
725326,99999,2002,12,23,26.600000381469727,17.100000381469727,,,10.0,13.800000190734863,18.100000381469727,25.100000381469727,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-12-23,,,0.0
725326,99999,2002,12,24,22.200000762939453,14.199999809265137,,,10.0,5.400000095367432,11.100000381469727,14.0,15.800000190734863,,0.0,,0,0,0,0,0,0,2002-12-24,,,0.0
725326,99999,2002,12,25,25.299999237060547,17.0,,,9.800000190734863,10.300000190734863,14.0,21.0,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-12-25,,,0.0
725326,99999,2002,12,26,23.799999237060547,16.899999618530273,,,9.399999618530273,7.199999809265137,13.0,18.100000381469727,14.0,,0.0,,0,0,0,0,0,0,2002-12-26,,,0.0
725326,99999,2002,12,27,25.799999237060547,19.100000381469727,,,9.300000190734863,1.7999999523162842,7.0,,19.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-27,,,0.0
725326,99999,2002,12,28,31.600000381469727,26.399999618530273,,,6.5,6.300000190734863,13.0,15.0,28.399999618530273,,0.0,,0,0,0,0,0,0,2002-12-28,,,0.0
725326,99999,2002,12,29,31.299999237060547,25.600000381469727,,,7.0,6.0,16.899999618530273,19.0,21.200000762939453,,0.0,,0,0,0,0,0,0,2002-12-29,,,0.0
725326,99999,2002,12,30,47.099998474121094,41.599998474121094,,,9.300000190734863,9.399999618530273,19.0,23.899999618530273,35.599998474121094,,0.0,,0,0,0,0,0,0,2002-12-30,,,0.0
725326,99999,2002,12,31,32.5,21.700000762939453,,,10.0,7.5,14.0,20.0,24.799999237060547,,0.0,,0,0,0,0,0,0,2002-12-31,,,0.0
